FIELD_NAME,DESCRIPTION,DATA_TYPE,FIELD_SIZE,MASKED_FIELD,AGE_FIELD,SERVICE_FIELD,COMPENSATION_FIELD,CASH_BALANCE_FIELD,SS_PIA_FIELD,DISABILITY_FIELD,RESIDUAL_FIELD,MIL_FIELD,BENEFIT_FIELD,SUPPLEMENT_FIELD,FSSB_FIELD,OFFSET_FIELD,QPSA_FIELD,QDRO_FIELD,LUMP_SUM_DEATH_BENEFIT_FIELD,FORM_FIELD,LUMP_SUM_FIELD,ASSET_ALLOCATION_FIELD,LOAD_FIELD,LIABILITY_FIELD,GUARANTEED_BENEFIT_FIELD,PC1_FIELD,PC2_FIELD,PC3_FIELD,PC4_FIELD,PC5_FIELD,PC6_FIELD,EXCESS_ASSET_FIELD,DOPT_FIELD,XRD_FIELD,BPD_FIELD,NRD_FIELD,EURD_FIELD,ERD_FIELD,DOR_FIELD,RBD_FIELD,RETRO_FIELD,GENESIS_DATA,DATA_VALIDATION_FIELD,VALUATION_LOAD_FIELD,IPVFB_FIELD,CCS_FIELD,BSRS/BET_FIELD,BULK_RECALC_FIELD,OFA_FIELD,PLAN_ADMNISTRATOR_FIELD,SYSTEM_GENERATED_FIELD,BCV_LEO_FIELD,INPUT_FIELD,CALCULATED_FIELD,USER_DEFINED_FIELD,ATPBGC ADDIN FUNCTION
ED_XRD_SUPP3,End Date (last day benefit payable) of the 3rd XRD Supplement (Life=12/01/2099),DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
BD_XRD_MED,Start Date of the XRD Medicare Benefit,DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
ED_XRD_MED,End Date (last day benefit payable) of the XRD Medicare Benefit (Life=12/01/2099),DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
BD_XRD_FSS1,Start Date of the Initial XRD Free Surviving Spouse Benefit (This is for the pre-60 free surviving spouse benefit only),DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
ED_XRD_FSS1,End Date (last day benefit payable) of the Initial XRD Free Surviving Spouse Benefit (Life=12/01/2099) (This is for the pre-60 free surviving spouse benefit only) ,DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
EED_XRD_FSS1,Eligibility End Date (last day of eligibility) of the Initial XRD Free Surviving Spouse Benefit (Life=12/01/2099) (This is for the pre-60 free surviving spouse benefit only),DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
BD_XRD_FSS2,Start Date of the Secondary XRD Free Surviving Spouse Benefit,DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
ED_XRD_FSS2,End Date (last day benefit payable) of the Secondary  XRD Free Surviving Spouse Benefit (Life=12/01/2099) ,DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
EED_XRD_FSS2,Eligibility End Date (last day of eligibility)  of the Secondary XRD Free Surviving Spouse Benefit (Life=12/01/2099) ,DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
BD_XRD_MED_BENE,Start Date of the Beneficiary's XRD Medicare Benefit,DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
ED_XRD_MED_BENE,End Date (last day benefit payable) of the Beneficiary's XRD Medicare Benefit (Life=12/01/2099),DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
EED_XRD_MED_BENE,Eligibility End Date (last day of eligibility) of the Beneficiarys XRD Medicare Benefit (Life=12/01/2099),DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
BD_EURD_SUPP1,Start Date of the 1st EURD Supplement,DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ED_EURD_SUPP1,End Date (last day benefit payable) of the 1st EURD Supplement (Life=12/01/2099),DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BD_EURD_SUPP2,Start Date of the 2nd EURD Supplement,DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ED_EURD_SUPP2,End Date (last day benefit payable) of the 2nd EURD Supplement (Life=12/01/2099),DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BD_EURD_SUPP3,Start Date of the 3rd EURD Supplement,DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ED_EURD_SUPP3,End Date (last day benefit payable) of the 3rd EURD Supplement (Life=12/01/2099),DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BD_EURD_MED,Start Date of the EURD Medicare Benefit,DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ED_EURD_MED,End Date (last day benefit payable) of the EURD Medicare Benefit (Life=12/01/2099),DATE/TIME,SHORT DATE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SA_XRD_SUPP1,Starting Age Nearest Birthday of the 1st XRD Supplement,NUMBER,INTEGER,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EA_XRD_SUPP1,Ending Age Nearest Birthday of the 1st XRD Supplement (Life=999),NUMBER,INTEGER,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SA_XRD_SUPP2,Starting Age Nearest Birthday of the 2nd XRD Supplement,NUMBER,INTEGER,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EA_XRD_SUPP2,Ending Age Nearest Birthday of the 2nd XRD Supplement (Life=999),NUMBER,INTEGER,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SA_XRD_SUPP3,Starting Age Nearest Birthday of the 3rd XRD Supplement,NUMBER,INTEGER,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EA_XRD_SUPP3,Ending Age Nearest Birthday of the 3rd XRD Supplement (Life=999),NUMBER,INTEGER,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SA_XRD_MED,Starting Age Nearest Birthday of the XRD Medicare Benefit,NUMBER,INTEGER,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EA_XRD_MED,Ending Age Nearest Birthday of the XRD Medicare Benefit (Life=999),NUMBER,INTEGER,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SA_XRD_FSS1,Starting Age Nearest Birthday of Initial XRD Free Surviving Spouse Benefit (assumed to be spouse's age so if loading participant's age enter participant's age plus 100),NUMBER,INTEGER,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EA_XRD_FSS1,Ending Age Nearest Birthday of the Initial XRD Free Surviving Spouse Benefit (Life=999) (assumed to be spouse's age so if loading participant's age enter participant's age plus 100),NUMBER,INTEGER,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EEA_XRD_FSS1,Eligibility Ending Age Nearest Birthday of the Initial XRD Free Surviving Spouse Benefit (Life=999) (assumed to be spouse's age so if loading participant's age enter participant's age plus 100),NUMBER,INTEGER,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SA_XRD_FSS2,Starting Age Nearest Birthday of the Secondary XRD Free Surviving Spouse Benefit (assumed to be spouse's age so if loading participant's age enter participant's age plus 100),NUMBER,INTEGER,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EA_XRD_FSS2,Ending Age Nearest Birthday of the Secondary XRD Free Surviving Spouse Benefit (Life=999) (assumed to be spouse's age so if loading participant's age enter participant's age plus 100),NUMBER,INTEGER,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EEA_XRD_FSS2,Eligibility Ending Age Nearest Birthday of the Secondary XRD Free Surviving Spouse Benefit (Life=999) (assumed to be spouse's age so if loading participant's age enter participant's age plus 100),NUMBER,INTEGER,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SA_XRD_MED_BENE,Starting Age Nearest Birthday of the Beneficiary's XRD Medicare Benefit (assumed to be spouse's age so if loading participant's age enter participant's age plus 100),NUMBER,INTEGER,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EA_XRD_MED_BENE,Ending Age Nearest Birthday of the Beneficiary's XRD Medicare Benefit (Life=999) (assumed to be spouse's age so if loading participant's age enter participant's age plus 100),NUMBER,INTEGER,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EEA_XRD_MED_BENE,Eligibility Ending Age Nearest Birthday of the Beneficiary's XRD Medicare Benefit (Life=999) (assumed to be spouse's age so if loading participant's age enter participant's age plus 100),NUMBER,INTEGER,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
FORM_CODE_SUPP1,"Benefit Form for 1st XRD Supplement
(0=SLA, 1=Same as Primary Level Life XRD Benefit) ",TEXT,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FORM_CODE_SUPP2,"Benefit Form for 2nd XRD Supplement
(0=SLA, 1=Same as Primary Level Life XRD Benefit) ",TEXT,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FORM_CODE_SUPP3,"Benefit Form for 3rd XRD Supplement
(0=SLA, 1=Same as Primary Level Life XRD Benefit) ",TEXT,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FORM_CODE_MED,"Benefit Form for Medicare Supplement
(0=SLA, 1=Same as Primary Level Life XRD Benefit) ",TEXT,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
VOLC,Voluntary Contributions WITHOUT Interest at DOPT,CURRENCY,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VOLCWI,Voluntary Contributions WITH Interest at DOPT,CURRENCY,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ELECTC,"Return of Contributions Elected Indicator (Y=Yes, N=No)",TEXT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
LLAF,Level Life Adjustment Factor for Non-Level Benefit,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LLBEN,Participant's Plan Level Life Benefit,CURRENCY,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
K1FACT,K1 Factor used to determine P% Before WAM Method (NO LONGER USED),NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
K2FACT,K2 Factor used to determine P% Before WAM Method (NO LONGER USED),NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PJVSA,Survivor percent (J&P%) using LLBEN for MGB and Phase-In Calculations ,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EURD_SUPP1,1st Termination EURD Supplement,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EURD_SUPP2,2nd Termination EURD Supplement,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EURD_SUPP3,3rd Termination EURD Supplement,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EURD_MED,Termination EURD Medicare Supplement,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ERD_SUPP1,1st Termination ERD Supplement,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ERD_SUPP2,2nd Termination ERD Supplement,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ERD_SUPP3,3rd Termination ERD Supplement,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ERD_MED,Termination ERD Medicare Supplement,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XRD_SUPP1_TITLE_IV,1st Title IV XRD Supplement,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XRD_SUPP2_TITLE_IV,2nd Title IV XRD Supplement,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XRD_SUPP3_TITLE_IV,3rd Title IV XRD Supplement,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XRD_MED_TITLE_IV,Title IV XRD Medicare Benefit,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XRD_FSS1_TITLE_IV,Title IV Initial XRD Free Surviving Spouse Benefit,CURRENCY,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XRD_FSS2_TITLE_IV,Title IV Secondary XRD Free Surviving Spouse Benefit,CURRENCY,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XRD_MED_BENE_TITLE_IV,Beneficiary's Title IV XRD Medicare Benefit,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XRD_SUPP1_4022C,1st 4022(c) XRD Supplement,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XRD_SUPP2_4022C,2nd 4022(c) XRD Supplement,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XRD_SUPP3_4022C,3rd 4022(c) XRD Supplement,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XRD_MED_4022C,4022(c) XRD Medicare Benefit,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XRD_FSS1_4022C,4022(c) Initial XRD Free Surviving Spouse Benefit,CURRENCY,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XRD_FSS2_4022C,4022(c) Secondary XRD Free Surviving Spouse Benefit,CURRENCY,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XRD_MED_BENE_4022C,Beneficiary's 4022(c) XRD Medicare Benefit,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XRD_SUPP1_TERM,1st Termination XRD Supplement,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
XRD_SUPP2_TERM,2nd Termination XRD Supplement,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
XRD_SUPP3_TERM,3rd Termination XRD Supplement,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
XRD_MED_TERM,Termination XRD Medicare Benefit,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
XRD_FSS1_TERM,Termination Initial XRD Free Surviving Spouse Benefit,CURRENCY,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
XRD_FSS2_TERM,Termination Secondary XRD Free Surviving Spouse Benefit,CURRENCY,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
XRD_MED_BENE_TERM,Beneficiary's Termination XRD Medicare Benefit,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
MORE_PAYAMT_IND,"Indicator (Y=Yes, N = No) that this participant may have more than three (3) final payment streams (more than 3 different check amounts) payable over the course of his/her retirement. (NO LONGER USED- Spectrum has not limit on payment streams)",TEXT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PVF_SUPP1,PBGC Present Value Factor for XRD_SUPP1_TERM using annuity assumptions,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PVF_SUPP2,PBGC Present Value Factor for XRD_SUPP2_TERM using annuity assumptions,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PVF_SUPP3,PBGC Present Value Factor for XRD_SUPP3_TERM using annuity assumptions,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
